Date,BTC-USD,ETH-USD,USDT-USD,BNB-USD,USDC-USD,XRP-USD,ADA-USD,SOL-USD,DOGE-USD,TRX-USD,TON-USD,MATIC-USD,DOT-USD,LTC-USD,AVAX-USD,WBTC-USD,DAI-USD,WTRX-USD,STETH-USD,LINK-USD,LEO-USD,XLM-USD,WSTETH-USD,HBAR-USD,USDS33039-USD,SHIB-USD,SUI20947-USD,BCH-USD
2021-10-03 00:00:00+00:00,48199.953125,3418.358642578125,1.0002009868621826,430.5088195800781,0.9996809959411621,1.0551700592041016,2.252872943878174,172.5891571044922,0.2217479944229126,0.09498099982738495,7.847869873046875,1.3253790140151978,32.105255126953125,170.60997009277344,68.717041015625,48234.765625,1.0001959800720215,,3417.35595703125,27.559040069580078,2.9473791122436523,0.31509700417518616,,0.4004569947719574,,9.000000318337698e-06,,570.4993286132812
2021-10-04 00:00:00+00:00,49112.90234375,3380.089111328125,0.9998379945755005,425.7489013671875,0.9994159936904907,1.043004035949707,2.189234972000122,166.73191833496094,0.2408519983291626,0.09350699931383133,7.648375034332275,1.2719099521636963,31.042125701904297,167.54014587402344,65.15984344482422,49086.17578125,0.9999480247497559,,3376.08837890625,26.559356689453125,2.906964063644409,0.30965501070022583,,0.4038800001144409,,1.2999999853491317e-05,,551.5970458984375
2021-10-05 00:00:00+00:00,51514.8125,3518.5185546875,1.000440001487732,442.7061462402344,0.9998490214347839,1.0855029821395874,2.233124017715454,164.11582946777344,0.25201600790023804,0.09618300199508667,8.640776634216309,1.3145439624786377,31.427457809448242,173.89108276367188,64.65011596679688,51482.84765625,1.001134991645813,,3479.1416015625,27.24262809753418,2.9590840339660645,0.3190839886665344,,0.40094301104545593,,1.700000029813964e-05,,594.0425415039062
2021-10-06 00:00:00+00:00,55361.44921875,3580.56201171875,1.0003169775009155,435.4013671875,0.9999899864196777,1.0776560306549072,2.2121551036834717,154.1077423095703,0.2551339864730835,0.0955210030078888,8.686792373657227,1.2576429843902588,32.28961181640625,178.70567321777344,60.11407470703125,55372.359375,1.000784993171692,,3488.428955078125,26.83726692199707,2.8969249725341797,0.3544420003890991,,0.3809939920902252,,2.8000000384054147e-05,,618.7408447265625
2021-10-07 00:00:00+00:00,53805.984375,3587.974853515625,1.0003750324249268,438.7617492675781,1.0000230073928833,1.0680259466171265,2.2769949436187744,154.28118896484375,0.24292300641536713,0.09551399946212769,9.426724433898926,1.2765079736709595,33.97454833984375,178.771728515625,61.48835372924805,53884.3984375,1.0002700090408325,,3532.018310546875,26.834035873413086,2.8990249633789062,0.3441070020198822,3767.548095703125,0.3779059946537018,,2.300000051036477e-05,,612.15673828125
2021-10-08 00:00:00+00:00,53967.84765625,3563.75927734375,1.000115990638733,419.10205078125,0.9997910261154175,1.0628910064697266,2.237175941467285,158.94920349121094,0.24385100603103638,0.09766999632120132,10.044754981994629,1.3440279960632324,33.372894287109375,175.97238159179688,60.520225524902344,53959.8125,0.9999480247497559,,3451.4443359375,26.40096092224121,2.7803170680999756,0.3358120024204254,3723.784423828125,0.3736110031604767,,2.700000004551839e-05,,595.7726440429688
2021-10-09 00:00:00+00:00,54968.22265625,3575.716796875,1.0000460147857666,421.5494689941406,0.9998959898948669,1.1599260568618774,2.2666149139404297,156.82583618164062,0.24659599363803864,0.10287000238895416,10.530007362365723,1.351140022277832,36.3274040222168,179.65866088867188,60.56625747680664,55051.02734375,1.0009039640426636,,3548.89111328125,27.417076110839844,2.8382530212402344,0.3528690040111542,3739.667724609375,0.3708609938621521,,2.700000004551839e-05,,614.4834594726562
2021-10-10 00:00:00+00:00,54771.578125,3425.852783203125,1.0010180473327637,405.0693054199219,1.0005979537963867,1.1384530067443848,2.197213888168335,148.0487060546875,0.22980499267578125,0.09774799644947052,9.828109741210938,1.248175024986267,34.4664192199707,175.31857299804688,56.59357452392578,54837.97265625,1.0003360509872437,,3379.8203125,25.648935317993164,2.7690138816833496,0.33251699805259705,3625.785888671875,0.3434630036354065,,2.5999999706982635e-05,,586.6426391601562
2021-10-11 00:00:00+00:00,57484.7890625,3545.35400390625,1.0006959438323975,413.4562072753906,1.000391960144043,1.137887954711914,2.173388957977295,144.85813903808594,0.23150299489498138,0.09716200083494186,9.290955543518066,1.24372398853302,34.18463134765625,179.42605590820312,55.30461120605469,57536.64453125,1.000540018081665,,3460.059814453125,25.25881576538086,2.7428228855133057,0.3445560038089752,3658.277099609375,0.3437289893627167,,3.099999958067201e-05,,601.8111572265625
2021-10-12 00:00:00+00:00,56041.05859375,3492.5732421875,1.0000959634780884,443.8675231933594,0.9999619722366333,1.1018589735031128,2.119189977645874,152.73712158203125,0.22624200582504272,0.09550900012254715,8.998848915100098,1.2238709926605225,35.159767150878906,172.79776000976562,54.35797119140625,56056.8046875,1.0001360177993774,,3468.69775390625,24.623647689819336,2.803812026977539,0.3331409990787506,3627.57568359375,0.35023200511932373,,2.9000000722589903e-05,,587.449462890625
2021-10-13 00:00:00+00:00,57401.09765625,3606.20166015625,1.0000970363616943,470.74969482421875,1.0001469850540161,1.128391981124878,2.1890530586242676,148.17604064941406,0.23257200419902802,0.09799300134181976,9.756205558776855,1.2411179542541504,41.6169319152832,177.62832641601562,55.152488708496094,57433.72265625,1.0010219812393188,,3580.6220703125,25.61174964904785,2.8072919845581055,0.3676629960536957,3705.888427734375,0.35857000946998596,,2.9000000722589903e-05,,594.5084838867188
2021-10-14 00:00:00+00:00,57321.5234375,3786.01416015625,1.000033974647522,472.02239990234375,0.9997419714927673,1.132315993309021,2.170362949371338,149.75680541992188,0.23227299749851227,0.0971589982509613,9.616424560546875,1.2630540132522583,40.75510025024414,180.11839294433594,56.08110427856445,57488.421875,1.0005569458007812,,3761.2373046875,26.647485733032227,2.678873062133789,0.36932599544525146,3925.743896484375,0.38845399022102356,,2.700000004551839e-05,,597.6168212890625
2021-10-15 00:00:00+00:00,61593.94921875,3862.634765625,0.9991520047187805,473.70263671875,0.9992390275001526,1.1405500173568726,2.214651107788086,162.59620666503906,0.23378199338912964,0.09850399941205978,8.843438148498535,1.583204984664917,43.15711212158203,188.8141326904297,56.2510871887207,61630.56640625,1.0001169443130493,,3837.466796875,26.94454574584961,2.8457870483398438,0.3614340126514435,4004.518798828125,0.3633430004119873,,2.499999936844688e-05,,624.5038452148438
2021-10-16 00:00:00+00:00,60892.1796875,3830.382080078125,1.000040054321289,465.6424560546875,0.9999679923057556,1.1350959539413452,2.177712917327881,157.538818359375,0.23729200661182404,0.09869000315666199,8.86861515045166,1.506134033203125,41.757625579833984,186.18930053710938,57.48309326171875,60903.71484375,1.0000059604644775,,3805.178466796875,27.228479385375977,2.9040489196777344,0.39610299468040466,3976.294189453125,0.37237900495529175,,2.5999999706982635e-05,,626.3204956054688
2021-10-17 00:00:00+00:00,61553.6171875,3847.1044921875,1.0002800226211548,470.62554931640625,1.0002989768981934,1.0934679508209229,2.1569631099700928,159.74380493164062,0.23789800703525543,0.09869000315666199,8.555994987487793,1.4565349817276,42.073951721191406,183.73052978515625,56.07736587524414,61557.8046875,1.0001909732818604,,3820.0703125,26.54088592529297,2.872941017150879,0.382656991481781,3978.87158203125,0.35619500279426575,,2.8000000384054147e-05,,611.6915283203125
2021-10-18 00:00:00+00:00,62026.078125,3748.76025390625,1.0000189542770386,485.11102294921875,1.0000580549240112,1.0838420391082764,2.128262996673584,157.2312774658203,0.2472810000181198,0.09814000129699707,8.351451873779297,1.4791159629821777,41.18367004394531,185.55674743652344,55.474483489990234,62039.26171875,0.9995949864387512,,3722.723388671875,25.70457649230957,2.913383960723877,0.3798370063304901,3862.9814453125,0.35689499974250793,,2.9000000722589903e-05,,611.1658325195312
2021-10-19 00:00:00+00:00,64261.9921875,3877.65087890625,1.0001169443130493,488.14886474609375,0.9999390244483948,1.092079997062683,2.112962007522583,156.01702880859375,0.24578799307346344,0.10060899704694748,8.752814292907715,1.471904993057251,41.38401412963867,188.9398193359375,56.81697463989258,64304.8203125,0.9999639987945557,,3851.221435546875,25.936241149902344,2.9835660457611084,0.37392398715019226,4009.06591796875,0.3755429983139038,,2.8000000384054147e-05,,619.0848999023438
2021-10-20 00:00:00+00:00,65992.8359375,4155.9921875,0.9999399781227112,501.02032470703125,0.9995899796485901,1.1423280239105225,2.1859500408172607,175.94686889648438,0.2540929913520813,0.10306400060653687,8.743448257446289,1.5318690538406372,44.348655700683594,206.87078857421875,59.55984115600586,66072.1953125,0.9997609853744507,,4124.60791015625,27.419164657592773,3.16813588142395,0.39097699522972107,4294.9765625,0.4014509916305542,,2.9000000722589903e-05,,644.3960571289062
2021-10-21 00:00:00+00:00,62210.171875,4054.32275390625,1.000022053718567,471.2569274902344,1.0001180171966553,1.0893150568008423,2.1365909576416016,190.3184356689453,0.24239100515842438,0.09952200204133987,8.491109848022461,1.5044549703598022,42.846519470214844,196.8691864013672,61.309810638427734,62291.109375,0.9996269941329956,,4033.923583984375,28.268346786499023,3.1874239444732666,0.372622013092041,4239.583984375,0.3783490061759949,,2.700000004551839e-05,,623.7405395507812
2021-10-22 00:00:00+00:00,60692.265625,3970.181884765625,0.999879002571106,478.6431579589844,1.0003340244293213,1.0883740186691284,2.1541988849639893,196.43153381347656,0.24422100186347961,0.09982600063085556,9.23044204711914,1.514093041419983,43.44936752319336,190.82228088378906,65.45528411865234,60729.87890625,0.9995350241661072,,3946.125244140625,28.661046981811523,3.4131860733032227,0.3721350133419037,4127.6787109375,0.37855398654937744,,2.8000000384054147e-05,,623.5930786132812
2021-10-23 00:00:00+00:00,61393.6171875,4171.66357421875,1.0008230209350586,485.90643310546875,1.0011990070343018,1.0944969654083252,2.1668150424957275,197.703857421875,0.2517330050468445,0.10074000060558319,9.103256225585938,1.6419179439544678,44.04997253417969,196.30950927734375,65.45916748046875,61412.62890625,1.0016069412231445,,4142.1748046875,31.459808349609375,3.2150089740753174,0.3786669969558716,4324.5380859375,0.37985000014305115,,3.400000059627928e-05,,629.4553833007812
2021-10-24 00:00:00+00:00,60930.8359375,4087.903076171875,1.0002230405807495,476.63311767578125,1.0003080368041992,1.0842829942703247,2.1234350204467773,202.3619842529297,0.2770479917526245,0.09923399984836578,8.895752906799316,1.5737379789352417,42.385658264160156,190.9056854248047,64.51839447021484,60966.89453125,0.9999449849128723,,4062.309326171875,29.770856857299805,3.2554879188537598,0.3728429973125458,4223.98193359375,0.36757299304008484,,3.600000127335079e-05,,617.8567504882812
2021-10-25 00:00:00+00:00,63039.82421875,4217.876953125,0.9993749856948853,484.64508056640625,0.9996500015258789,1.0951579809188843,2.144066095352173,210.1042938232422,0.2647069990634918,0.1007080003619194,9.169527053833008,1.6744489669799805,44.5266227722168,195.299560546875,69.82469177246094,63087.21875,1.000012993812561,,4188.11376953125,32.46010971069336,3.254196882247925,0.3868040144443512,4367.2412109375,0.3867729902267456,,4.199999966658652e-05,,621.6943359375
2021-10-26 00:00:00+00:00,60363.79296875,4131.10205078125,1.0002280473709106,478.0250549316406,1.0001349449157715,1.108093023300171,2.138777017593384,199.8072509765625,0.255731999874115,0.10118900239467621,8.92619514465332,1.7360249757766724,44.883872985839844,197.4688720703125,68.87113189697266,60446.078125,1.000128984451294,,4105.76953125,32.503047943115234,3.3783419132232666,0.373432993888855,4292.94921875,0.3915629982948303,,4.8000001697801054e-05,,611.6384887695312
2021-10-27 00:00:00+00:00,58482.38671875,3930.25732421875,1.0007909536361694,449.00799560546875,1.0002729892730713,0.9954519867897034,1.9132369756698608,183.77459716796875,0.2376900017261505,0.0907059982419014,8.026748657226562,1.7599420547485352,40.41045379638672,179.33412170410156,61.51663589477539,58572.05078125,1.0002280473709106,,3910.20849609375,28.88567352294922,3.152013063430786,0.3307560086250305,4101.2998046875,0.3501090109348297,,7.999999797903001e-05,,549.0943603515625
2021-10-28 00:00:00+00:00,60622.13671875,4287.31884765625,1.0004839897155762,492.0155334472656,0.9999210238456726,1.0588200092315674,1.9882190227508545,194.86398315429688,0.3004469871520996,0.09536900371313095,8.396422386169434,2.128509998321533,41.861690521240234,189.97763061523438,64.4300765991211,60720.63671875,1.0009180307388306,,4260.59033203125,30.227046966552734,3.2140469551086426,0.34280499815940857,4433.3798828125,0.3709689974784851,,6.800000119255856e-05,,579.4688720703125
2021-10-29 00:00:00+00:00,62227.96484375,4414.74658203125,1.0000489950180054,529.6221313476562,0.9998289942741394,1.0815030336380005,2.0121870040893555,200.18275451660156,0.2878530025482178,0.09943900257349014,8.768141746520996,2.0205719470977783,44.07362365722656,196.34471130371094,64.77246856689453,62281.421875,1.0000109672546387,,4385.4951171875,30.934831619262695,3.2881689071655273,0.3616490066051483,4595.001953125,0.38937100768089294,,7.500000356230885e-05,,593.519287109375
2021-10-30 00:00:00+00:00,61888.83203125,4325.650390625,1.0005179643630981,527.9212036132812,1.0001310110092163,1.0839489698410034,1.9574220180511475,195.4160614013672,0.2683449983596802,0.10112699866294861,8.767767906188965,1.8681089878082275,42.747833251953125,190.4823455810547,62.41526794433594,61806.46875,1.0004750490188599,,4290.88134765625,29.78166961669922,3.318455934524536,0.3586150109767914,4446.79296875,0.4190250039100647,,6.500000017695129e-05,,584.8463745117188
2021-10-31 00:00:00+00:00,61318.95703125,4288.07421875,1.0003759860992432,524.3644409179688,0.9997239708900452,1.113247036933899,1.9650260210037231,202.4210205078125,0.28024399280548096,0.10152699798345566,8.793124198913574,1.9350030422210693,42.742095947265625,191.81637573242188,64.28780364990234,61380.59375,0.9999009966850281,,4260.0380859375,29.98500633239746,3.349679946899414,0.37285101413726807,4457.81103515625,0.40703099966049194,,6.70000008540228e-05,,596.2386474609375
2021-11-01 00:00:00+00:00,61004.40625,4324.626953125,1.0002909898757935,551.2559204101562,0.9998610019683838,1.0928670167922974,1.9500019550323486,203.5450897216797,0.2717280089855194,0.10054799914360046,8.736418724060059,1.9038970470428467,49.98225402832031,197.55499267578125,65.07251739501953,61054.3125,1.0009390115737915,,4297.76025390625,31.565237045288086,3.315819025039673,0.3665519952774048,4492.09033203125,0.4003100097179413,,7.200000254670158e-05,,587.6728515625
2021-11-02 00:00:00+00:00,63226.40234375,4584.798828125,1.0008150339126587,554.4476318359375,0.9998959898948669,1.1361960172653198,1.9713770151138306,220.23959350585938,0.2731209993362427,0.1073950007557869,9.090848922729492,1.9375050067901611,51.631351470947266,200.7246856689453,67.58455657958984,63261.3203125,1.0013099908828735,,4555.1044921875,32.265533447265625,3.355285882949829,0.3818199932575226,4732.75048828125,0.3966059982776642,,6.900000153109431e-05,,598.3413696289062
2021-11-03 00:00:00+00:00,62970.046875,4607.19384765625,1.0006779432296753,568.5787963867188,1.0002249479293823,1.2087960243225098,2.0637009143829346,242.89881896972656,0.2694070041179657,0.10586299747228622,9.23495864868164,2.0345981121063232,53.443702697753906,207.11013793945312,75.430419921875,63216.7890625,1.0008189678192139,,4576.33935546875,31.99086570739746,3.3931970596313477,0.38496699929237366,4814.26171875,0.3906039893627167,,5.500000042957254e-05,,611.1063232421875
2021-11-04 00:00:00+00:00,61452.23046875,4537.32421875,1.0008569955825806,559.7373046875,1.0002059936523438,1.202003002166748,1.9848819971084595,247.3877716064453,0.2632800042629242,0.10342700034379959,9.045702934265137,1.9170409440994263,53.88173294067383,202.96798706054688,79.29322052001953,61496.234375,1.000080943107605,,4510.12744140625,31.02092933654785,3.2768590450286865,0.36968401074409485,4686.3017578125,0.3955860137939453,,4.8999998398358e-05,,596.4094848632812
2021-11-05 00:00:00+00:00,61125.67578125,4486.2431640625,1.0015530586242676,608.6480712890625,1.0005619525909424,1.161532998085022,1.9862060546875,236.47433471679688,0.26146501302719116,0.10371900349855423,9.147650718688965,1.9014639854431152,51.89467239379883,199.53793334960938,74.36473846435547,61212.69140625,1.0010210275650024,,4454.97802734375,32.917903900146484,3.18670392036438,0.3599959909915924,4665.95654296875,0.3916800022125244,,6.199999916134402e-05,,598.8560180664062
